gene,lpv_Treated_vs_Untreated,lpv_Untreated_vs_Initial,annot,KOG
Acropora_016099,-1.8698660549602184,-1.010340901755817,-,-
Acropora_016108,-1.7165605914240925,6.865969047070033,Attachment Protein,Attachment Protein
Acropora_016119,1.1224146506565793,-2.0059933778914885,"Zinc finger, C3HC4 type (RING finger)","Zinc finger, C3HC4 type (RING finger)"
Acropora_016123,-2.3940616726222643,5.981004075312568,NA,NA
Acropora_016155,-1.5711267691131385,1.9084097066141368,dsRNA-gated channel SID-1,dsRNA-gated channel SID-1
Acropora_016180,1.657172525988731,-2.1109220154912522,"D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain","D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain"
Acropora_016183,1.4538745230666237,-7.850984473134068,NA,NA
Acropora_016205,2.1428736485988145,-13.932249111602605,negative regulation of inclusion body assembly,negative regulation of inclusion body assembly
Acropora_016209,1.055131076845961,-2.4233333961069894,Maguk P55 subfamily member,Maguk P55 subfamily member
Acropora_016306,-3.524297108037426,4.788721996323071,NA,NA
Acropora_016342,-1.0989495771232445,4.856869049976578,NA,NA
Acropora_016349,5.546960756954106,-6.778336251439391,Phospholipase A2,Phospholipase A2
Acropora_016386,-1.074287349664281,3.540193310157963,distal tubule morphogenesis,distal tubule morphogenesis
Acropora_016411,1.098172715009843,-1.0661273798359205,"Tubulin tyrosine ligase-like family, member 5","Tubulin tyrosine ligase-like family, member 5"
Acropora_016418,-1.1251113247860498,3.3723105207052955,NADP-retinol dehydrogenase activity,NADP-retinol dehydrogenase activity
Acropora_016448,2.0184229440422436,-2.4329653697416083,NA,NA
Acropora_016590,1.2385927751192989,-1.3657570157661676,NA,NA
Acropora_016605,-1.3337135078911624,12.006582990650791,Papain family cysteine protease,Papain family cysteine protease
Acropora_016638,1.5752113981278326,-1.8283105241013893,NA,NA
Acropora_016696,1.8400980574077306,-6.516803492421087,NA,NA
Acropora_016703,3.4510818382001163,-2.0970192769818183,chromosome condensation,chromosome condensation
Acropora_016706,-1.2186653940715455,3.1159591905049044,NA,NA
Acropora_016868,1.1118360532407876,-1.227314144533556,Si ch211-69l10.4,Si ch211-69l10.4
Acropora_016954,-1.330676570442714,4.38562613791326,NA,NA
Acropora_017032,-1.0079147750272655,3.6979400067338757,thyroid adenoma-associated protein,thyroid adenoma-associated protein
Acropora_017046,-1.7366178543723012,5.959259470078664,NA,NA
Acropora_017072,-3.26772829302116,11.150350794467865,Ubiquitin homologues,Ubiquitin homologues
Acropora_017124,-1.5850502871487282,11.283072508265747,"Leucine-rich repeats, outliers","Leucine-rich repeats, outliers"
Acropora_017193,2.3858171101407244,-6.089332122898167,"Tumor necrosis factor receptor superfamily, member 4","Tumor necrosis factor receptor superfamily, member 4"
Acropora_017220,1.180765812498283,-13.053103381801705,NA,NA
Acropora_017276,-1.648387327263394,8.830107486915601,threonine-type endopeptidase activity,threonine-type endopeptidase activity
Acropora_017349,1.2374874970197138,-3.4621981497904906,NA,NA
Acropora_017373,-1.1275578781486464,12.095574652114117,NA,NA
Acropora_017427,2.8399786465766508,-6.823620578079596,NA,NA
Acropora_017440,-1.2266319628468705,8.642065273000986,positive regulation of anterograde axonal transport of mitochondrion,positive regulation of anterograde axonal transport of mitochondrion
Acropora_017441,-1.4289152771136533,4.737568344378467,"N(alpha)-acetyltransferase 30, NatC catalytic subunit","N(alpha)-acetyltransferase 30, NatC catalytic subunit"
Acropora_017452,-1.4182567430565107,5.581192520256302,NA,NA
Acropora_017457,-2.397953497665939,3.668922271397029,"Nuclear receptor subfamily 2, group E, member 3","Nuclear receptor subfamily 2, group E, member 3"
Acropora_017465,1.5752113981278326,-2.600776126008202,NA,NA
Acropora_017470,-1.509296052736883,6.235272710992731,RNA polymerase II transcription coactivator activity involved in preinitiation complex assembly,RNA polymerase II transcription coactivator activity involved in preinitiation complex assembly
Acropora_017490,1.0603701537835357,-1.390038935616827,Chromosome 15 open reading frame 41,Chromosome 15 open reading frame 41
Acropora_017507,-1.0436930458137514,6.108247097924304,Belongs to the protein-tyrosine phosphatase family. Non-receptor class myotubularin subfamily,Belongs to the protein-tyrosine phosphatase family. Non-receptor class myotubularin subfamily
Acropora_017508,-1.5857481521566252,15.588184017856772,NA,NA
Acropora_017524,1.5108198815366063,-5.194486645615881,NA,NA
Acropora_017527,2.3071539281725846,-3.895154392506709,NA,NA
Acropora_017532,2.4019933963071747,-3.721964411612014,NA,NA
Acropora_017536,-1.1388346536914666,1.727094621139179,NA,NA
Acropora_017577,-1.3091134572676957,1.484395312250405,NA,NA
Acropora_017592,-1.2139076705477834,10.839799218734534,positive regulation of Notch signaling pathway,positive regulation of Notch signaling pathway
Acropora_017608,2.9439206062446694,-2.0337300203735222,NA,NA
Acropora_017618,-2.0798647980751794,7.657170367171039,Angiopoietin-like 1,Angiopoietin-like 1
Acropora_017649,1.2446401248232395,-5.509785674115459,factor 1,factor 1
Acropora_017650,1.0489482782576238,-3.5537659339777825,NA,NA
Acropora_017652,2.523769209472075,-10.438746507523305,catalytic activity. It is involved in the biological process described with metabolic process,catalytic activity. It is involved in the biological process described with metabolic process
Acropora_017656,-1.4844755589145224,3.6893650531246505,catalytic activity. It is involved in the biological process described with metabolic process,catalytic activity. It is involved in the biological process described with metabolic process
Acropora_017709,1.3207364876774248,-2.061964883050575,5-methyltetrahydrofolate-dependent methyltransferase activity,5-methyltetrahydrofolate-dependent methyltransferase activity
Acropora_017729,-3.4575922360762594,6.456360723975824,protein kinase D signaling,protein kinase D signaling
Acropora_017735,-1.6383448679023882,-4.940812720222436,unfolded protein binding,unfolded protein binding
Acropora_017737,1.241626004383593,3.8816328634454025,protein ADP-ribosylase activity,protein ADP-ribosylase activity
Acropora_017740,4.2752220695514165,-26.684162453501706,NA,NA
Acropora_017741,2.2475561702916855,-6.756069672590539,NA,NA
Acropora_017782,1.3234461865008615,-1.1438779885195958,NA,NA
Acropora_017783,1.0130934018538538,-16.63103053504731,NA,NA
Acropora_017801,1.0269524597761612,-2.2037154588224857,NA,NA
Acropora_017802,-1.1607326269218838,6.512760950344691,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH","The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH"
Acropora_017831,-1.8423592848603154,6.066865899025968,NA,NA
Acropora_017868,2.422028546846467,-3.218033876073318,FAD-AMP lyase (cyclizing) activity,FAD-AMP lyase (cyclizing) activity
Acropora_017898,-1.5521870042835169,9.339916428816768,"aspartic endopeptidase activity, intramembrane cleaving","aspartic endopeptidase activity, intramembrane cleaving"
Acropora_017921,-1.8318905181458756,6.844296689800485,NA,NA
Acropora_017922,-3.8099758079330277,6.787805981584943,E3 ubiquitin-protein ligase synoviolin,E3 ubiquitin-protein ligase synoviolin
Acropora_017935,-1.766612642044117,5.483061416301954,hydrolase activity,hydrolase activity
Acropora_017969,1.1383033205023612,-2.217588947707841,NA,NA
Acropora_017995,1.4849026423564657,-20.25905329635005,NA,NA
Acropora_017998,-1.6031291899867923,1.4523152520017437,regulation of resting membrane potential,regulation of resting membrane potential
Acropora_018017,1.720534237389516,-4.674058912632073,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Acropora_018045,-1.0241889127247412,8.868739797154774,glucosamine 6-phosphate N-acetyltransferase activity,glucosamine 6-phosphate N-acetyltransferase activity
Acropora_018053,-1.5255993653809157,2.3285400565200667,hippo signaling,hippo signaling
Acropora_018088,-1.3443125386346306,4.354154403091163,NA,NA
Acropora_018090,1.705927061866875,-2.3580603627058845,orexin receptor activity,orexin receptor activity
Acropora_018092,1.6773618255276126,-1.6717205685414303,integral membrane protein,integral membrane protein
Acropora_018114,1.2256670783813217,-11.622565331756507,NA,NA
Acropora_018143,-2.539181825893705,2.78439082427932,NA,NA
Acropora_018161,1.67463492062298,-1.2660467768144905,Fibrosin-1-like,Fibrosin-1-like
Acropora_018168,2.3018006565242564,-1.1774831374405832,glutathione hydrolase activity,glutathione hydrolase activity
Acropora_018171,1.4495521284323865,-3.929079989099446,Signal transducer activity. It is involved in the biological process described with intracellular signal transduction,Signal transducer activity. It is involved in the biological process described with intracellular signal transduction
Acropora_018189,-1.8215801130035796,2.113734725891731,protein-disulfide reductase activity,protein-disulfide reductase activity
Acropora_018236,-1.0507915239005226,13.730987703787257,FK506 binding,FK506 binding
Acropora_018268,1.1099405432930705,-1.5130899695257771,NA,NA
Acropora_018272,-1.4163263808625215,15.890660518203807,structural constituent of ribosome,structural constituent of ribosome
Acropora_018281,1.5228905746863164,-10.999122818697725,NA,NA
Acropora_018285,2.1730149560613925,-2.598597346290954,NA,NA
Acropora_018289,-1.2770217037490836,15.923092020527783,Belongs to the enoyl-CoA hydratase isomerase family,Belongs to the enoyl-CoA hydratase isomerase family
Acropora_018312,-2.430827768922952,6.171235831231704,NA,NA
Acropora_018323,-4.4583549809883145,1.9072459503589185,NA,NA
Acropora_018328,-1.3837166801616991,4.430518499143796,Belongs to the ubiquitin-conjugating enzyme family,Belongs to the ubiquitin-conjugating enzyme family
Acropora_018329,1.6813627920993166,-1.1677450300000414,NA,NA
Acropora_018336,-1.2982974542899781,2.7292901720036995,NA,NA
Acropora_018339,2.6575925464734045,-4.454882842088956,Coiled-coil domain-containing protein 62,Coiled-coil domain-containing protein 62
Acropora_018340,1.1851067462802323,-3.9741873342739544,NA,NA
Acropora_018356,-1.4542173563108407,1.1679784107467661,NA,NA
Acropora_018368,-2.918304772883585,5.883905990338201,Belongs to the G-protein coupled receptor 2 family,Belongs to the G-protein coupled receptor 2 family
Acropora_018387,-2.3018006565242564,12.599506309247595,NADH ubiquinone oxidoreductase 11.5kD subunit,NADH ubiquinone oxidoreductase 11.5kD subunit
Acropora_018391,-1.8480426819211153,6.504551939946489,negative regulation of translational initiation in response to stress,negative regulation of translational initiation in response to stress
Acropora_018412,-1.22272134220744,-2.0170131922764667,cortical actin cytoskeleton organization,cortical actin cytoskeleton organization
Acropora_018491,3.98769724573189,-12.320746900937928,Transcription factor,Transcription factor
Acropora_018504,2.1943839032615506,-10.485669744286934,NA,NA
Acropora_018519,1.220142059011218,-1.6933590330127617,DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments made during discontinuous DNA replication,DNA primase is the polymerase that synthesizes small RNA primers for the Okazaki fragments made during discontinuous DNA replication
Acropora_018536,-1.5454240701319595,9.290861816970667,positive regulation of protein glycosylation in Golgi,positive regulation of protein glycosylation in Golgi
Acropora_018568,-4.071337587760597,-1.471337036999869,peroxidase activity,peroxidase activity
Acropora_018569,-3.849139432382859,2.456835278503255,Animal haem peroxidase,Animal haem peroxidase
Acropora_018570,-1.930524515160573,6.651112030419128,Animal haem peroxidase,Animal haem peroxidase
Acropora_018582,-1.1156257048911096,-1.6548169508212793,NA,NA
Acropora_018585,2.5653313645087747,-6.102494264154709,acetate-CoA ligase activity,acetate-CoA ligase activity
Acropora_018586,2.9996169966384953,-6.129599517619572,ankyrin repeats,ankyrin repeats
Acropora_018596,-1.5475584031675045,1.620916425021958,NA,NA
Acropora_018599,-1.0432424706466243,9.989338270372079,serine threonine-protein kinase,serine threonine-protein kinase
Acropora_018606,1.2208335068306468,-1.4701900521008533,NA,NA
Acropora_018636,-1.440685843489072,8.175215223809953,"Taurine catabolism dioxygenase TauD, TfdA family","Taurine catabolism dioxygenase TauD, TfdA family"
Acropora_018662,-1.196734507343007,3.3441313878328707,"Platelet-derived and vascular endothelial growth factors (PDGF, VEGF) family","Platelet-derived and vascular endothelial growth factors (PDGF, VEGF) family"
Acropora_018663,-1.6116714065688917,6.673314961463916,NA,NA
Acropora_018665,-1.443790731772035,-1.2509308147645024,NA,NA
Acropora_018667,-1.5301547893741683,11.298666202143481,Arf GTPase-activating protein,Arf GTPase-activating protein
Acropora_018742,1.3641643964066519,-1.7190069242841264,histone H4-K20 monomethylation,histone H4-K20 monomethylation
Acropora_018750,-1.046339976392579,7.646799870480095,translational elongation,translational elongation
Acropora_018763,1.5648369542700198,-1.836268496307295,aspartate dehydrogenase activity,aspartate dehydrogenase activity
Acropora_018778,-1.3923217814266042,6.872637628720904,hydrolase activity,hydrolase activity
Acropora_018801,1.742804289075341,-3.2762363495452917,ISXO2-like transposase domain,ISXO2-like transposase domain
Acropora_018835,1.2876383339508803,-1.443274352533848,NA,NA
Acropora_018908,1.6309936470380877,-2.007119710609332,NA,NA
Acropora_018925,-5.49653050657577,1.208644290346449,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)","phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)"
Acropora_018932,3.3861584099922055,-9.72680244750478,NA,NA
Acropora_018936,-1.0196460438592894,8.868739797154774,Phytochelatin synthase,Phytochelatin synthase
Acropora_018942,2.1315815237655515,-7.947160294734197,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle
Acropora_018975,-4.546098504953759,4.719992723775861,NA,NA
Acropora_019167,-3.351024531919484,10.214738916168528,NA,NA
Acropora_019176,1.5218538569131421,-1.3550403882574593,RWD,RWD
Acropora_019177,-1.2556850999629727,5.123636408978989,N-terminal peptidyl-methionine acetylation,N-terminal peptidyl-methionine acetylation
Acropora_019179,-1.1634031192766519,8.719617792165389,protein import into mitochondrial inner membrane,protein import into mitochondrial inner membrane
Acropora_019192,-1.3504634245557559,1.073523040305871,EP4 subtype prostaglandin E2 receptor binding,EP4 subtype prostaglandin E2 receptor binding
Acropora_019199,1.093397073445635,-3.3106309181395077,NA,NA
Acropora_019204,2.2405313445865374,-4.991831215163929,negative regulation of Schwann cell proliferation,negative regulation of Schwann cell proliferation
Acropora_019223,1.3733732174883289,-1.6610865114313103,"Broad-Complex, Tramtrack and Bric a brac","Broad-Complex, Tramtrack and Bric a brac"
Acropora_019364,1.0238373427164473,-5.744586027486564,cAMP-dependent protein kinase regulator activity,cAMP-dependent protein kinase regulator activity
Acropora_019379,-4.732464671032586,1.9176947314410846,NA,NA
Acropora_019381,1.684748183654363,-3.91529822842647,NA,NA
Acropora_019387,1.5987356721889139,-1.411944892739451,NA,NA
Acropora_019388,-1.5648369542700198,3.2159036238816414,Belongs to the small GTPase superfamily. Arf family,Belongs to the small GTPase superfamily. Arf family
Acropora_019417,-2.6777326705426696,5.42362416839616,NA,NA
Acropora_019423,-1.9877960387136335,6.000964894768012,Calcium- and,Calcium- and
Acropora_019447,7.547244264986361,-11.49007412874177,10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity,10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity
Acropora_019459,1.0405552642409417,-6.820676323927792,NA,NA
Acropora_019462,3.4277998586859115,-10.881974086556427,NA,NA
Acropora_019486,1.6110584031426851,-4.753973103926153,NA,NA
Acropora_019504,-1.7277575646552488,5.363373960918497,leukocyte migration involved in immune response,leukocyte migration involved in immune response
Acropora_019518,-1.7072795171498514,9.102844455117996,cytosine C-5 DNA demethylase activity,cytosine C-5 DNA demethylase activity
Acropora_019553,1.690197005901681,-1.8516508687007496,UPF0378 protein KIAA0100 homolog,UPF0378 protein KIAA0100 homolog
Acropora_019557,4.301627229030226,-4.745686802746229,poly(U) RNA binding,poly(U) RNA binding
Acropora_019596,-1.006834308964972,7.896784767636262,G-protein coupled receptor activity,G-protein coupled receptor activity
Acropora_019611,1.0238373427164473,-6.431105877686241,NA,NA
Acropora_019641,-2.918304772883585,9.73015035180513,"Ubiquinol-cytochrome c reductase, complex III subunit X","Ubiquinol-cytochrome c reductase, complex III subunit X"
Acropora_019648,-1.512338139972034,2.1278233761762912,NA,NA
Acropora_019649,-1.2256670783813217,10.349408892427165,"retrograde transport, endosome to Golgi","retrograde transport, endosome to Golgi"
Acropora_019676,3.0650400642201783,-4.933523015500998,BRCA1 interacting protein C-terminal helicase 1,BRCA1 interacting protein C-terminal helicase 1
Acropora_019679,-1.0196460438592894,7.149482538513253,GTP binding,GTP binding
Acropora_019702,1.0451078899742692,-1.9153018795694188,activation of NF-kappaB-inducing kinase activity,activation of NF-kappaB-inducing kinase activity
Acropora_019722,1.1876120824398608,-3.338833417106372,Domain of unknown function (DUF384),Domain of unknown function (DUF384)
Acropora_019723,1.2653057749964693,-2.3765699298755862,NA,NA
Acropora_019729,3.154874876940312,-6.080328504192031,NA,NA
Acropora_019745,2.2607276517423194,-5.498237878304298,NA,NA
Acropora_019749,1.7626184229311872,-2.176142148818508,glycoside hydrolase family 63,glycoside hydrolase family 63
Acropora_019753,1.1374250593127206,-1.3086885366503962,intra-S DNA damage checkpoint,intra-S DNA damage checkpoint
Acropora_019766,1.054386367091461,-3.0272785167487437,positive regulation of renal water transport,positive regulation of renal water transport
Acropora_019776,1.6014051136053011,-9.193801717589913,carbonic anhydrase,carbonic anhydrase
Acropora_019779,1.032020858132353,-4.2669380913268595,positive regulation of dipeptide transport,positive regulation of dipeptide transport
Acropora_019784,1.3225977677187355,-2.197655609327188,F-box LRR-repeat protein,F-box LRR-repeat protein
Acropora_019815,-3.0256436569373273,4.589120487959365,Belongs to the peptidase C14A family,Belongs to the peptidase C14A family
Acropora_019817,-1.0457436530854867,9.189141026432857,Belongs to the peptidase C14A family,Belongs to the peptidase C14A family
Acropora_019833,-4.032104674588706,6.58707465178405,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway
Acropora_019859,1.961760315110205,-5.409366892903997,NA,NA
Acropora_019862,1.8636859944312327,-4.4316465366676105,"Domain in meprin, A5, receptor protein tyrosine phosphatase mu (and others)","Domain in meprin, A5, receptor protein tyrosine phosphatase mu (and others)"
Acropora_019866,-1.7630285581921175,8.352177501111449,Trypsin-like serine protease,Trypsin-like serine protease
Acropora_019886,-7.282095266252284,13.554585920589764,interleukin-5 receptor binding,interleukin-5 receptor binding
Acropora_019898,-2.3450612897539966,1.0404415864269456,peptidase inhibitor activity,peptidase inhibitor activity
Acropora_019916,1.4206420574021528,-2.7012299419278287,double-stranded RNA-specific ribonuclease activity,double-stranded RNA-specific ribonuclease activity
Acropora_019918,1.2973425518289108,-6.968568020735887,C2H2 zinc finger domain binding,C2H2 zinc finger domain binding
Acropora_019929,1.2655294428335138,-1.7236349381620129,DNA replication,DNA replication
Acropora_019933,2.2518839388740233,-15.588184017856772,Ligand-gated ion channel,Ligand-gated ion channel
Acropora_019935,1.393402277818016,-22.53663695450232,NA,NA
Acropora_019936,-3.6710036152373977,1.6291932448219786,Tissue factor pathway inhibitor,Tissue factor pathway inhibitor
Acropora_019949,-1.0507915239005226,5.566805876758473,Syntaxin-7,Syntaxin-7
Acropora_019956,2.337936617539428,-5.0601482760713,NA,NA
Acropora_019972,-1.97345788800567,1.2100036800945864,NA,NA
Acropora_020019,1.9829443870650685,-1.1997012203212063,NAADP-sensitive calcium-release channel activity,NAADP-sensitive calcium-release channel activity
Acropora_020031,-2.309734141497138,14.416879198265395,regulation of cellular response to hypoxia,regulation of cellular response to hypoxia
Acropora_020054,-1.134032180513827,2.197655609327188,Dynein light chain type 1,Dynein light chain type 1
Acropora_020056,2.650741141706007,-9.999910478820976,Ankyrin repeats (many copies),Ankyrin repeats (many copies)
Acropora_020078,-1.9329870547292243,9.01219633589078,Glycosyltransferase 1 domain-containing protein 1,Glycosyltransferase 1 domain-containing protein 1
Acropora_020090,1.8333861972656105,-6.448150365977743,Small G protein signaling modulator,Small G protein signaling modulator
Acropora_020091,1.7122258924468736,-2.703487833214557,NA,NA
Acropora_020093,-1.427050211099978,1.5640408212073165,"RAB35, member RAS oncogene family","RAB35, member RAS oncogene family"
Acropora_020114,-2.080934646343542,14.026903953855513,Cytochrome c oxidase subunit,Cytochrome c oxidase subunit
Acropora_020127,-1.6997923589615413,8.19668058039607,Functions as component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks,Functions as component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks
Acropora_020131,-1.2127492966688507,16.612789358560626,Belongs to the peptidase C19 family,Belongs to the peptidase C19 family
Acropora_020145,-1.9984234861234187,12.98818735487869,snRNA import into nucleus,snRNA import into nucleus
Acropora_020149,-7.329818405312453,5.24740731900495,calcium-transporting ATPase activity,calcium-transporting ATPase activity
Acropora_020158,1.5825993770416047,-3.2364897932091266,NA,NA
Acropora_020180,3.0904462184178554,-5.861431254966764,DNA synthesis involved in DNA repair,DNA synthesis involved in DNA repair
Acropora_020189,1.5157568152525085,-1.2457951168569419,NA,NA
Acropora_020193,-1.625777044089214,8.410637718551765,Belongs to the eukaryotic ribosomal protein eS21 family,Belongs to the eukaryotic ribosomal protein eS21 family
Acropora_020194,-1.6604364185666571,1.2662992270013604,NA,NA
Acropora_020199,1.4054596850957877,-1.644222918956874,LON peptidase N-terminal domain and RING finger,LON peptidase N-terminal domain and RING finger
Acropora_020223,-1.283687063466414,18.54289166021468,methyltransferase activity,methyltransferase activity
Acropora_020227,3.8317490623130284,-10.366427416379317,NA,NA
Acropora_020250,-1.721035024538913,10.211190586096295,fibroblast growth factor-activated receptor activity,fibroblast growth factor-activated receptor activity
Acropora_020316,-1.2921712262588456,4.0379042626344805,Chromosome X open reading frame 58,Chromosome X open reading frame 58
Acropora_020325,-1.330676570442714,5.740186866158279,transcription by RNA polymerase III,transcription by RNA polymerase III
Acropora_020327,-1.559788917581502,4.665989991094056,NA,NA
Acropora_020397,-1.3117719159228989,9.101373862107467,Pbx knotted 1 homeobox,Pbx knotted 1 homeobox
Acropora_020408,-1.0406800902333753,3.540193310157963,NA,NA
Acropora_020442,2.2607276517423194,-1.6831075023905757,cobalamin catabolic process,cobalamin catabolic process
Acropora_020444,2.478066438230215,-3.4884732347519427,NA,NA
Acropora_020445,2.834397099896395,-2.1903827719022027,NA,NA
Acropora_020448,2.7394812563723274,-1.855226000913451,Zona pellucida (ZP) domain,Zona pellucida (ZP) domain
Acropora_020449,2.1428736485988145,-7.655856742518567,NA,NA
Acropora_020487,-2.3567480617274748,2.0008381176729615,NA,NA
Acropora_020521,2.744137612155641,-1.9622324584615793,cell adhesion,cell adhesion
Acropora_020528,2.2556825495997193,-8.237004513680509,NA,NA
Acropora_020554,5.242771651857199,-8.357907679202405,"ATPase activity, coupled to transmembrane movement of substances","ATPase activity, coupled to transmembrane movement of substances"
Acropora_020558,-4.6686852513604755,4.36810889085201,erythroblast transformation specific domain,erythroblast transformation specific domain
Acropora_020559,-2.953488041833896,-2.962843304459522,NA,NA
Acropora_020566,1.11454422442005,-2.285265979607762,NA,NA
Acropora_020568,2.423927550512444,-4.220729827572031,"nucleotide-excision repair, DNA gap filling","nucleotide-excision repair, DNA gap filling"
Acropora_020574,-1.525752704304536,1.0617328557395813,NA,NA
Acropora_020578,1.747705315918453,-4.615280680984196,NA,NA
Acropora_020610,-1.2459348186641583,8.954672897690664,NA,NA
Acropora_020611,-1.7954709101200435,4.667421017952726,NA,NA
Acropora_020612,-1.3060755932397523,2.674909196563639,NA,NA
Acropora_020615,-1.380690452621398,-9.38538648372216,NA,NA
Acropora_020619,-2.852869549678755,16.66654846522561,regulation of nitric oxide metabolic process,regulation of nitric oxide metabolic process
Acropora_020621,-3.036639702062074,2.1808117750140994,B-cell CLL lymphoma 3,B-cell CLL lymphoma 3
Acropora_020645,-1.4523460721122239,6.112697139067912,-,-
Acropora_020750,-4.071337587760597,3.615436990573238,NA,NA
Acropora_020761,-1.048557267246609,4.064870993138077,mitochondrion disassembly,mitochondrion disassembly
Acropora_020780,-1.5171850639451938,3.704926578829133,fibroblast growth factor-activated receptor activity,fibroblast growth factor-activated receptor activity
Acropora_020805,-1.0810521992019697,6.340845295657287,lipoprotein receptor-related protein 6,lipoprotein receptor-related protein 6
Acropora_020809,-1.6793136539054416,1.484776278152861,NA,NA
Acropora_020810,-1.2034246065855128,8.570573618771254,lipoprotein receptor-related protein 6,lipoprotein receptor-related protein 6
Acropora_020832,2.0461702285761794,-1.1504516497633364,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle
Acropora_020840,9.254492875886568,-34.17910550691254,L-glutamate import across plasma membrane,L-glutamate import across plasma membrane
Acropora_021100,-1.3365032601492128,2.615463274781418,NA,NA
Acropora_021159,2.876667893444529,-1.0557990414933351,regulation of mitotic spindle assembly,regulation of mitotic spindle assembly
Acropora_021170,-2.202162004429969,1.6868733020869444,NA,NA
Acropora_021251,-1.5542791440111312,6.107138242246834,NA,NA
Acropora_021262,1.0273229915605457,-8.742303063379156,NA,NA
Acropora_021305,1.7648674952081698,-3.3566205621532657,NA,NA
Acropora_021455,-1.742804289075341,9.926612042361713,NA,NA
Acropora_021462,-1.4096172336700894,10.103745185116656,NA,NA
Acropora_021510,1.41663936258414,-11.86831181991861,NA,NA
Acropora_021531,-3.579698560489768,3.9081664052069693,NA,NA
Acropora_021660,-2.3567480617274748,6.918968544349078,Amyloid beta (A4),Amyloid beta (A4)
Acropora_021686,2.46275416283414,-3.1318576872474044,protein localization to nucleoplasm,protein localization to nucleoplasm
Acropora_021687,1.1734670753001264,-2.4101957477052847,NA,NA
Acropora_021694,-3.9428629857597794,1.5899707440999915,NA,NA
Acropora_021721,4.779545911688208,-13.410142243061138,NA,NA
Acropora_021724,2.239775126259061,-1.7848100111548233,S-formylglutathione hydrolase activity,S-formylglutathione hydrolase activity
Acropora_021734,1.6220245491224596,-3.2953807844876226,thioesterase binding,thioesterase binding
Acropora_021740,-1.2909157876502044,4.919316887932862,nucleic acid-templated transcription,nucleic acid-templated transcription
Acropora_021763,2.5486116423237597,-13.45656830398367,Rho guanyl-nucleotide exchange factor activity,Rho guanyl-nucleotide exchange factor activity
Acropora_021769,-1.56212610515787,4.637263274832345,NA,NA
Acropora_021802,-1.4013595303486137,1.198661679176514,pre-mRNA 3'-splice site binding,pre-mRNA 3'-splice site binding
Acropora_021834,-1.0821973482225813,7.1025394049035615,ATP synthesis coupled proton transport,ATP synthesis coupled proton transport
Acropora_021842,1.5556974611631977,-1.9671043708684244,NA,NA
Acropora_021844,-1.7085803873447292,13.219983554274277,NA,NA
Acropora_021845,-2.1428736485988145,1.4832123281479714,NA,NA
Acropora_021885,1.157853570408131,-2.138324565755676,Domain of unknown function (DUF4591),Domain of unknown function (DUF4591)
Acropora_021893,3.348471867402507,-17.876946716253787,NA,NA
Acropora_021915,-2.3018006565242564,12.06106840074016,Major Facilitator Superfamily,Major Facilitator Superfamily
Acropora_021916,-2.2151895435072584,6.49171628903024,NA,NA
Acropora_021928,1.1140686328893212,-2.979571567857507,NA,NA
Acropora_021947,2.365828003207736,-4.615280680984196,NA,NA
Acropora_021962,-1.0241889127247412,2.096049829579004,glycogenin glucosyltransferase activity,glycogenin glucosyltransferase activity
Acropora_021989,1.2888906813425829,-9.451754558269622,Histone-lysine N-methyltransferase,Histone-lysine N-methyltransferase
