gene,lpv_Treated_vs_Untreated,lpv_Untreated_vs_Initial,annot,KOG
Acropora_015865,-2.011056793063284,7.63942045952925,glutaminyl-peptide cyclotransferase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_015869,2.53507406706901,-5.0549410072239525,NA,NA
Acropora_015875,-1.5708466385242255,19.83386712409748,glycine N-methyltransferase activity,Function Unknown
Acropora_015889,2.486230877971537,-8.606368018019444,calcium-dependent cysteine-type endopeptidase activity,
Acropora_015915,1.4534195403407462,-1.5041305790662336,belongs to the protein kinase superfamily,Signal transduction mechanisms
Acropora_015923,-1.3035473255581247,1.9902871104683506,NA,NA
Acropora_015941,1.4538745230666237,-6.103739422123951,NA,NA
Acropora_015971,1.8832214738716027,-5.2232855529325,NA,NA
Acropora_016021,-1.3923217814266042,3.6491044789959175,monocarboxylate transporter,
Acropora_016108,-1.7165605914240925,6.865969047070033,Attachment Protein,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_016123,-2.3940616726222643,5.981004075312568,NA,NA
Acropora_016155,-1.5711267691131385,1.9084097066141368,dsRNA-gated channel SID-1,Function Unknown
Acropora_016180,1.657172525988731,-2.1109220154912522,"D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain",Energy production and conversion
Acropora_016183,1.4538745230666237,-7.850984473134068,NA,NA
Acropora_016205,2.1428736485988145,-13.932249111602605,negative regulation of inclusion body assembly,Function Unknown
Acropora_016306,-3.524297108037426,4.788721996323071,NA,NA
Acropora_016349,5.546960756954106,-6.778336251439391,Phospholipase A2,Lipid transport and metabolism
Acropora_016448,2.0184229440422436,-2.4329653697416083,NA,NA
Acropora_016605,-1.3337135078911624,12.006582990650791,Papain family cysteine protease,"Posttranslational modification, protein turnover, chaperones"
Acropora_016638,1.5752113981278326,-1.8283105241013893,NA,NA
Acropora_016696,1.8400980574077306,-6.516803492421087,NA,NA
Acropora_016703,3.4510818382001163,-2.0970192769818183,chromosome condensation,
Acropora_016954,-1.330676570442714,4.38562613791326,NA,NA
Acropora_017046,-1.7366178543723012,5.959259470078664,NA,NA
Acropora_017072,-3.26772829302116,11.150350794467865,Ubiquitin homologues,"Posttranslational modification, protein turnover, chaperones"
Acropora_017124,-1.5850502871487282,11.283072508265747,"Leucine-rich repeats, outliers",Function Unknown
Acropora_017193,2.3858171101407244,-6.089332122898167,"Tumor necrosis factor receptor superfamily, member 4",Signal transduction mechanisms
Acropora_017276,-1.648387327263394,8.830107486915601,threonine-type endopeptidase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_017427,2.8399786465766508,-6.823620578079596,NA,NA
Acropora_017441,-1.4289152771136533,4.737568344378467,"N(alpha)-acetyltransferase 30, NatC catalytic subunit",Function Unknown
Acropora_017452,-1.4182567430565107,5.581192520256302,NA,NA
Acropora_017457,-2.397953497665939,3.668922271397029,"Nuclear receptor subfamily 2, group E, member 3",Transcription
Acropora_017465,1.5752113981278326,-2.600776126008202,NA,NA
Acropora_017470,-1.509296052736883,6.235272710992731,RNA polymerase II transcription coactivator activity involved in preinitiation complex assembly,Transcription
Acropora_017508,-1.5857481521566252,15.588184017856772,NA,NA
Acropora_017524,1.5108198815366063,-5.194486645615881,NA,NA
Acropora_017527,2.3071539281725846,-3.895154392506709,NA,NA
Acropora_017532,2.4019933963071747,-3.721964411612014,NA,NA
Acropora_017577,-1.3091134572676957,1.484395312250405,NA,NA
Acropora_017608,2.9439206062446694,-2.0337300203735222,NA,NA
Acropora_017618,-2.0798647980751794,7.657170367171039,Angiopoietin-like 1,Function Unknown
Acropora_017652,2.523769209472075,-10.438746507523305,catalytic activity. It is involved in the biological process described with metabolic process,Lipid transport and metabolism
Acropora_017656,-1.4844755589145224,3.6893650531246505,catalytic activity. It is involved in the biological process described with metabolic process,Lipid transport and metabolism
Acropora_017709,1.3207364876774248,-2.061964883050575,5-methyltetrahydrofolate-dependent methyltransferase activity,Amino acid transport and metabolism
Acropora_017729,-3.4575922360762594,6.456360723975824,protein kinase D signaling,Signal transduction mechanisms
Acropora_017735,-1.6383448679023882,-4.940812720222436,unfolded protein binding,"Posttranslational modification, protein turnover, chaperones"
Acropora_017740,4.2752220695514165,-26.684162453501706,NA,NA
Acropora_017741,2.2475561702916855,-6.756069672590539,NA,NA
Acropora_017831,-1.8423592848603154,6.066865899025968,NA,NA
Acropora_017868,2.422028546846467,-3.218033876073318,FAD-AMP lyase (cyclizing) activity,Carbohydrate transport and metabolism
Acropora_017898,-1.5521870042835169,9.339916428816768,"aspartic endopeptidase activity, intramembrane cleaving",Signal transduction mechanisms
Acropora_017921,-1.8318905181458756,6.844296689800485,NA,NA
Acropora_017922,-3.8099758079330277,6.787805981584943,E3 ubiquitin-protein ligase synoviolin,"Posttranslational modification, protein turnover, chaperones"
Acropora_017935,-1.766612642044117,5.483061416301954,hydrolase activity,Function Unknown
Acropora_017995,1.4849026423564657,-20.25905329635005,NA,NA
Acropora_017998,-1.6031291899867923,1.4523152520017437,regulation of resting membrane potential,Inorganic ion transport and metabolism
Acropora_018017,1.720534237389516,-4.674058912632073,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family,Cytoskeleton
Acropora_018053,-1.5255993653809157,2.3285400565200667,hippo signaling,RNA processing and modification
Acropora_018088,-1.3443125386346306,4.354154403091163,NA,NA
Acropora_018090,1.705927061866875,-2.3580603627058845,orexin receptor activity,Signal transduction mechanisms
Acropora_018092,1.6773618255276126,-1.6717205685414303,integral membrane protein,Function Unknown
Acropora_018143,-2.539181825893705,2.78439082427932,NA,NA
Acropora_018171,1.4495521284323865,-3.929079989099446,Signal transducer activity. It is involved in the biological process described with intracellular signal transduction,Signal transduction mechanisms
Acropora_018189,-1.8215801130035796,2.113734725891731,protein-disulfide reductase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_018272,-1.4163263808625215,15.890660518203807,structural constituent of ribosome,"Translation, ribosomal structure and biogenesis"
Acropora_018281,1.5228905746863164,-10.999122818697725,NA,NA
Acropora_018285,2.1730149560613925,-2.598597346290954,NA,NA
Acropora_018312,-2.430827768922952,6.171235831231704,NA,NA
Acropora_018323,-4.4583549809883145,1.9072459503589185,NA,NA
Acropora_018328,-1.3837166801616991,4.430518499143796,Belongs to the ubiquitin-conjugating enzyme family,"Posttranslational modification, protein turnover, chaperones"
Acropora_018339,2.6575925464734045,-4.454882842088956,Coiled-coil domain-containing protein 62,Function Unknown
Acropora_018368,-2.918304772883585,5.883905990338201,Belongs to the G-protein coupled receptor 2 family,Signal transduction mechanisms
Acropora_018387,-2.3018006565242564,12.599506309247595,NADH ubiquinone oxidoreductase 11.5kD subunit,Function Unknown
Acropora_018391,-1.8480426819211153,6.504551939946489,negative regulation of translational initiation in response to stress,"Translation, ribosomal structure and biogenesis"
Acropora_018491,3.98769724573189,-12.320746900937928,Transcription factor,Transcription
Acropora_018504,2.1943839032615506,-10.485669744286934,NA,NA
Acropora_018536,-1.5454240701319595,9.290861816970667,positive regulation of protein glycosylation in Golgi,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_018568,-4.071337587760597,-1.471337036999869,peroxidase activity,Signal transduction mechanisms
Acropora_018569,-3.849139432382859,2.456835278503255,Animal haem peroxidase,Signal transduction mechanisms
Acropora_018570,-1.930524515160573,6.651112030419128,Animal haem peroxidase,Signal transduction mechanisms
Acropora_018585,2.5653313645087747,-6.102494264154709,acetate-CoA ligase activity,Lipid transport and metabolism
Acropora_018586,2.9996169966384953,-6.129599517619572,ankyrin repeats,Cell wall/membrane/envelope biogenesis
Acropora_018596,-1.5475584031675045,1.620916425021958,NA,NA
Acropora_018636,-1.440685843489072,8.175215223809953,"Taurine catabolism dioxygenase TauD, TfdA family",Function Unknown
Acropora_018663,-1.6116714065688917,6.673314961463916,NA,NA
Acropora_018667,-1.5301547893741683,11.298666202143481,Arf GTPase-activating protein,Signal transduction mechanisms
Acropora_018742,1.3641643964066519,-1.7190069242841264,histone H4-K20 monomethylation,"Translation, ribosomal structure and biogenesis"
Acropora_018763,1.5648369542700198,-1.836268496307295,aspartate dehydrogenase activity,Function Unknown
Acropora_018778,-1.3923217814266042,6.872637628720904,hydrolase activity,Signal transduction mechanisms
Acropora_018801,1.742804289075341,-3.2762363495452917,ISXO2-like transposase domain,Function Unknown
Acropora_018908,1.6309936470380877,-2.007119710609332,NA,NA
Acropora_018932,3.3861584099922055,-9.72680244750478,NA,NA
Acropora_018942,2.1315815237655515,-7.947160294734197,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,Function Unknown
Acropora_018975,-4.546098504953759,4.719992723775861,NA,NA
Acropora_019167,-3.351024531919484,10.214738916168528,NA,NA
Acropora_019176,1.5218538569131421,-1.3550403882574593,RWD,Function Unknown
Acropora_019204,2.2405313445865374,-4.991831215163929,negative regulation of Schwann cell proliferation,"Posttranslational modification, protein turnover, chaperones"
Acropora_019223,1.3733732174883289,-1.6610865114313103,"Broad-Complex, Tramtrack and Bric a brac",Function Unknown
Acropora_019379,-4.732464671032586,1.9176947314410846,NA,NA
Acropora_019381,1.684748183654363,-3.91529822842647,NA,NA
Acropora_019387,1.5987356721889139,-1.411944892739451,NA,NA
Acropora_019388,-1.5648369542700198,3.2159036238816414,Belongs to the small GTPase superfamily. Arf family,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_019417,-2.6777326705426696,5.42362416839616,NA,NA
Acropora_019423,-1.9877960387136335,6.000964894768012,Calcium- and,Signal transduction mechanisms
Acropora_019447,7.547244264986361,-11.49007412874177,10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity,"Replication, recombination and repair"
Acropora_019462,3.4277998586859115,-10.881974086556427,NA,NA
Acropora_019486,1.6110584031426851,-4.753973103926153,NA,NA
Acropora_019504,-1.7277575646552488,5.363373960918497,leukocyte migration involved in immune response,Carbohydrate transport and metabolism
Acropora_019518,-1.7072795171498514,9.102844455117996,cytosine C-5 DNA demethylase activity,"Replication, recombination and repair"
Acropora_019553,1.690197005901681,-1.8516508687007496,UPF0378 protein KIAA0100 homolog,Signal transduction mechanisms
Acropora_019557,4.301627229030226,-4.745686802746229,poly(U) RNA binding,RNA processing and modification
Acropora_019641,-2.918304772883585,9.73015035180513,"Ubiquinol-cytochrome c reductase, complex III subunit X",Energy production and conversion
Acropora_019648,-1.512338139972034,2.1278233761762912,NA,NA
Acropora_019676,3.0650400642201783,-4.933523015500998,BRCA1 interacting protein C-terminal helicase 1,"Replication, recombination and repair"
Acropora_019729,3.154874876940312,-6.080328504192031,NA,NA
Acropora_019745,2.2607276517423194,-5.498237878304298,NA,NA
Acropora_019749,1.7626184229311872,-2.176142148818508,glycoside hydrolase family 63,Carbohydrate transport and metabolism
Acropora_019776,1.6014051136053011,-9.193801717589913,carbonic anhydrase,Inorganic ion transport and metabolism
Acropora_019784,1.3225977677187355,-2.197655609327188,F-box LRR-repeat protein,Chromatin structure and dynamics
Acropora_019815,-3.0256436569373273,4.589120487959365,Belongs to the peptidase C14A family,"Posttranslational modification, protein turnover, chaperones"
Acropora_019833,-4.032104674588706,6.58707465178405,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,Function Unknown
Acropora_019859,1.961760315110205,-5.409366892903997,NA,NA
Acropora_019862,1.8636859944312327,-4.4316465366676105,"Domain in meprin, A5, receptor protein tyrosine phosphatase mu (and others)",Signal transduction mechanisms
Acropora_019866,-1.7630285581921175,8.352177501111449,Trypsin-like serine protease,"Posttranslational modification, protein turnover, chaperones"
Acropora_019886,-7.282095266252284,13.554585920589764,interleukin-5 receptor binding,Transcription
Acropora_019916,1.4206420574021528,-2.7012299419278287,double-stranded RNA-specific ribonuclease activity,"Translation, ribosomal structure and biogenesis"
Acropora_019933,2.2518839388740233,-15.588184017856772,Ligand-gated ion channel,Inorganic ion transport and metabolism
Acropora_019935,1.393402277818016,-22.53663695450232,NA,NA
Acropora_019936,-3.6710036152373977,1.6291932448219786,Tissue factor pathway inhibitor,"Posttranslational modification, protein turnover, chaperones"
Acropora_019956,2.337936617539428,-5.0601482760713,NA,NA
Acropora_020031,-2.309734141497138,14.416879198265395,regulation of cellular response to hypoxia,Function Unknown
Acropora_020056,2.650741141706007,-9.999910478820976,Ankyrin repeats (many copies),Function Unknown
Acropora_020078,-1.9329870547292243,9.01219633589078,Glycosyltransferase 1 domain-containing protein 1,Function Unknown
Acropora_020090,1.8333861972656105,-6.448150365977743,Small G protein signaling modulator,Amino acid transport and metabolism
Acropora_020091,1.7122258924468736,-2.703487833214557,NA,NA
Acropora_020093,-1.427050211099978,1.5640408212073165,"RAB35, member RAS oncogene family","Intracellular trafficking, secretion, and vesicular transport"
Acropora_020114,-2.080934646343542,14.026903953855513,Cytochrome c oxidase subunit,Energy production and conversion
Acropora_020127,-1.6997923589615413,8.19668058039607,Functions as component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks,Cytoskeleton
Acropora_020145,-1.9984234861234187,12.98818735487869,snRNA import into nucleus,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_020149,-7.329818405312453,5.24740731900495,calcium-transporting ATPase activity,Inorganic ion transport and metabolism
Acropora_020158,1.5825993770416047,-3.2364897932091266,NA,NA
Acropora_020180,3.0904462184178554,-5.861431254966764,DNA synthesis involved in DNA repair,Function Unknown
Acropora_020193,-1.625777044089214,8.410637718551765,Belongs to the eukaryotic ribosomal protein eS21 family,"Translation, ribosomal structure and biogenesis"
Acropora_020199,1.4054596850957877,-1.644222918956874,LON peptidase N-terminal domain and RING finger,"Posttranslational modification, protein turnover, chaperones"
Acropora_020227,3.8317490623130284,-10.366427416379317,NA,NA
Acropora_020250,-1.721035024538913,10.211190586096295,fibroblast growth factor-activated receptor activity,Signal transduction mechanisms
Acropora_020325,-1.330676570442714,5.740186866158279,transcription by RNA polymerase III,Transcription
Acropora_020327,-1.559788917581502,4.665989991094056,NA,NA
Acropora_020397,-1.3117719159228989,9.101373862107467,Pbx knotted 1 homeobox,Transcription
Acropora_020442,2.2607276517423194,-1.6831075023905757,cobalamin catabolic process,"Posttranslational modification, protein turnover, chaperones"
Acropora_020444,2.478066438230215,-3.4884732347519427,NA,NA
Acropora_020445,2.834397099896395,-2.1903827719022027,NA,NA
Acropora_020448,2.7394812563723274,-1.855226000913451,Zona pellucida (ZP) domain,"Posttranslational modification, protein turnover, chaperones"
Acropora_020449,2.1428736485988145,-7.655856742518567,NA,NA
Acropora_020487,-2.3567480617274748,2.0008381176729615,NA,NA
Acropora_020521,2.744137612155641,-1.9622324584615793,cell adhesion,Function Unknown
Acropora_020528,2.2556825495997193,-8.237004513680509,NA,NA
Acropora_020554,5.242771651857199,-8.357907679202405,"ATPase activity, coupled to transmembrane movement of substances","Secondary metabolites biosynthesis, transport and catabolism"
Acropora_020558,-4.6686852513604755,4.36810889085201,erythroblast transformation specific domain,Transcription
Acropora_020559,-2.953488041833896,-2.962843304459522,NA,NA
Acropora_020568,2.423927550512444,-4.220729827572031,"nucleotide-excision repair, DNA gap filling",Function Unknown
Acropora_020578,1.747705315918453,-4.615280680984196,NA,NA
Acropora_020611,-1.7954709101200435,4.667421017952726,NA,NA
Acropora_020612,-1.3060755932397523,2.674909196563639,NA,NA
Acropora_020615,-1.380690452621398,-9.38538648372216,NA,NA
Acropora_020619,-2.852869549678755,16.66654846522561,regulation of nitric oxide metabolic process,Function Unknown
Acropora_020621,-3.036639702062074,2.1808117750140994,B-cell CLL lymphoma 3,Function Unknown
Acropora_020645,-1.4523460721122239,6.112697139067912,-,
Acropora_020750,-4.071337587760597,3.615436990573238,NA,NA
Acropora_020780,-1.5171850639451938,3.704926578829133,fibroblast growth factor-activated receptor activity,Signal transduction mechanisms
Acropora_020809,-1.6793136539054416,1.484776278152861,NA,NA
Acropora_020840,9.254492875886568,-34.17910550691254,L-glutamate import across plasma membrane,Amino acid transport and metabolism
Acropora_021100,-1.3365032601492128,2.615463274781418,NA,NA
Acropora_021170,-2.202162004429969,1.6868733020869444,NA,NA
Acropora_021251,-1.5542791440111312,6.107138242246834,NA,NA
Acropora_021305,1.7648674952081698,-3.3566205621532657,NA,NA
Acropora_021455,-1.742804289075341,9.926612042361713,NA,NA
Acropora_021462,-1.4096172336700894,10.103745185116656,NA,NA
Acropora_021510,1.41663936258414,-11.86831181991861,NA,NA
Acropora_021531,-3.579698560489768,3.9081664052069693,NA,NA
Acropora_021660,-2.3567480617274748,6.918968544349078,Amyloid beta (A4),Function Unknown
Acropora_021686,2.46275416283414,-3.1318576872474044,protein localization to nucleoplasm,Function Unknown
Acropora_021694,-3.9428629857597794,1.5899707440999915,NA,NA
Acropora_021721,4.779545911688208,-13.410142243061138,NA,NA
Acropora_021724,2.239775126259061,-1.7848100111548233,S-formylglutathione hydrolase activity,Function Unknown
Acropora_021734,1.6220245491224596,-3.2953807844876226,thioesterase binding,"Posttranslational modification, protein turnover, chaperones"
Acropora_021763,2.5486116423237597,-13.45656830398367,Rho guanyl-nucleotide exchange factor activity,Signal transduction mechanisms
Acropora_021769,-1.56212610515787,4.637263274832345,NA,NA
Acropora_021842,1.5556974611631977,-1.9671043708684244,NA,NA
Acropora_021844,-1.7085803873447292,13.219983554274277,NA,NA
Acropora_021845,-2.1428736485988145,1.4832123281479714,NA,NA
Acropora_021893,3.348471867402507,-17.876946716253787,NA,NA
Acropora_021915,-2.3018006565242564,12.06106840074016,Major Facilitator Superfamily,Carbohydrate transport and metabolism
Acropora_021916,-2.2151895435072584,6.49171628903024,NA,NA
Acropora_021947,2.365828003207736,-4.615280680984196,NA,NA
Acropora_022000,7.786097304177598,-8.454999979267804,NA,NA
Acropora_022001,7.652912270279798,-18.358181230775898,NA,NA
Acropora_022003,4.307173845126898,-19.72694831430746,NA,NA
Acropora_022017,-1.5711267691131385,3.2890772225857248,NA,NA
Acropora_022027,1.6077495580862957,-8.390853174416,WASH complex subunit,Function Unknown
Acropora_022031,1.5321169298163793,-5.940547436485954,"the binding appears to require additional receptor determinants exposed only in the active receptor conformation. The beta-arrestins target many receptors for internalization by acting as endocytic adapters (CLASPs, clathrin-associated sorting proteins) and recruiting the GPRCs to the adapter protein 2 complex 2 (AP-2) in clathrin-coated pits (CCPs). However, the extent of beta-arrestin involvement appears to vary significantly depending on the receptor, agonist and cell type. Internalized arrestin-receptor complexes traffic to intracellular endosomes, where they remain uncoupled from G-proteins. Two different modes of arrestin-mediated internalization occur. Class A receptors, like ADRB2, OPRM1, ENDRA, D1AR and ADRA1B dissociate from beta- arrestin at or near the plasma membrane and undergo rapid recycling. Class B receptors, like AVPR2, AGTR1, NTSR1, TRHR and TACR1 internalize as a complex with arrestin and traffic with it to endosomal vesicles, presumably as desensitized receptors, for extended periods of time. Receptor resensitization then requires that receptor-bound arrestin is removed so that the receptor can be dephosphorylated and returned to the plasma membrane. Involved in internalization of P2RY4 and UTP-stimulated internalization of P2RY2. Involved in phosphorylation-dependent internalization of OPRD1 ands subsequent recycling. Involved in the degradation of cAMP by recruiting cAMP phosphodiesterases to ligand-activated receptors. Beta-arrestins function as multivalent adapter proteins that can switch the GPCR from a G-protein signaling mode that transmits short-lived signals from the plasma membrane via small molecule second messengers and ion channels to a beta-arrestin signaling mode that transmits a distinct set of signals that are initiated as the receptor internalizes and transits the intracellular compartment. Acts as signaling scaffold for MAPK pathways such as MAPK1 3 (ERK1 2). ERK1 2 activated by the beta- arrestin scaffold is largely excluded from the nucleus and confined to cytoplasmic locations such as endocytic vesicles, also called beta-arrestin signalosomes. Recruits c-Src SRC to ADRB2 resulting in ERK activation. GPCRs for which the beta-arrestin- mediated signaling relies on both ARRB1 and ARRB2 (codependent regulation) include ADRB2, F2RL1 and PTH1R. For some GPCRs the beta-arrestin-mediated signaling relies on either ARRB1 or ARRB2 and is inhibited by the other respective beta-arrestin form (reciprocal regulation). Inhibits ERK1 2 signaling in AGTR1- and AVPR2-mediated activation (reciprocal regulation). Is required for SP-stimulated endocytosis of NK1R and recruits c-Src SRC to internalized NK1R resulting in ERK1 2 activation, which is required for the antiapoptotic effects of SP. Is involved in proteinase-activated F2RL1-mediated ERK activity. Acts as signaling scaffold for the AKT1 pathway. Is involved in alpha- thrombin-stimulated AKT1 signaling. Is involved in IGF1-stimulated AKT1 signaling leading to increased protection from apoptosis. Involved in activation of the p38 MAPK signaling pathway and in actin bundle formation. Involved in F2RL1-mediated cytoskeletal rearrangement and chemotaxis. Involved in AGTR1-mediated stress fiber formation by acting together with GNAQ to activate RHOA. Appears to function as signaling scaffold involved in regulation of MIP-1-beta-stimulated CCR5-dependent chemotaxis. Involved in attenuation of NF-kappa-B-dependent transcription in response to GPCR or cytokine stimulation by interacting with and stabilizing CHUK. May serve as nuclear messenger for GPCRs. Involved in OPRD1- stimulated transcriptional regulation by translocating to CDKN1B and FOS promoter regions and recruiting EP300 resulting in acetylation of histone H4. Involved in regulation of LEF1 transcriptional activity via interaction with DVL1 and or DVL2 Also involved in regulation of receptors other than GPCRs. Involved in Toll-like receptor and IL-1 receptor signaling through the interaction with TRAF6 which prevents TRAF6 autoubiquitination and oligomerization required for activation of NF-kappa-B and JUN",Signal transduction mechanisms
Acropora_022046,-1.309946973194503,6.624981944312329,Restriction endonuclease,Function Unknown
Acropora_022060,3.579698560489768,-10.74063938821205,Protein tyrosine kinase,Signal transduction mechanisms
Acropora_022061,2.1442664598834624,-6.322847634587837,"ADAM metallopeptidase with thrombospondin type 1 motif, 7","Posttranslational modification, protein turnover, chaperones"
Acropora_022069,2.1730149560613925,-6.256169335516236,Ligand for members of the frizzled family of seven transmembrane receptors,Signal transduction mechanisms
Acropora_022094,1.6563599525712143,-4.260595262105022,NA,NA
Acropora_022098,-2.035098309135796,6.685711106906076,UFM1 transferase activity,Function Unknown
Acropora_022152,-2.3416495516975835,6.400277865084456,Electron transfer flavoprotein subunit,Energy production and conversion
Acropora_022173,-2.834397099896395,2.8040876214813326,Rhomboid domain containing 1,Function Unknown
Acropora_022177,1.6459724465715901,-6.19763188128352,mRNA-containing ribonucleoprotein complex export from nucleus,RNA processing and modification
Acropora_022190,-1.42816539233153,5.875668169773774,NA,NA
Acropora_022221,-3.6442656918094083,3.0428195522172894,member RAS oncogene family,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_022251,-2.3506636024082734,6.685692254031972,NA,NA
Acropora_022254,2.436087477303694,-4.371350659826428,NA,NA
Acropora_022287,1.52070811656752,-5.809343310913237,Rho guanyl-nucleotide exchange factor activity,Signal transduction mechanisms
Acropora_022295,1.608719046094708,-2.072798360948115,NA,NA
Acropora_022304,-1.6431294717444027,4.47106907431951,deadenylation-dependent decapping of nuclear-transcribed mRNA,RNA processing and modification
Acropora_022364,-2.3177730336289564,6.994441550779169,-,
Acropora_022365,-6.063203181454775,12.325565931678424,-,
Acropora_022389,-1.9547790152183502,4.4785310742841995,ubiquitin-like protein ligase activity,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_022410,1.8821418643704475,-4.1291362426621,"Microtubule associated monooxygenase, calponin and LIM domain containing",Cytoskeleton
Acropora_022419,-2.022858683076906,1.9342945283352488,"regulation of ATP-dependent microtubule motor activity, plus-end-directed",Cytoskeleton
Acropora_022425,2.181385816764443,-3.2832909242462316,NA,NA
Acropora_022453,-1.3263759011056575,1.4386963208062602,protein monoubiquitination,"Posttranslational modification, protein turnover, chaperones"
Acropora_022467,-1.4796376815202572,5.398316463212245,positive regulation of protein monoubiquitination,Signal transduction mechanisms
Acropora_022491,1.3142305146434465,-7.28226479016349,NA,NA
Acropora_022494,3.3983782797515087,-6.326739267474842,aryl hydrocarbon receptor activity,Transcription
Acropora_022518,-3.3960417302128807,6.321897250551982,NA,NA
Acropora_022519,-1.4145204296817335,5.156234041052608,mitochondrion organization,Function Unknown
Acropora_022527,1.5171850639451938,-1.3210951433505473,NA,NA
Acropora_022535,1.5099404924182218,-5.883770659076957,ATP binding,Cytoskeleton
Acropora_022546,2.009328247413902,-3.2926480735258385,kinetochore binding,"Cell cycle control, cell division, chromosome partitioning"
Acropora_022550,1.998997619508877,-4.0047432588192695,PLAC8 family,Function Unknown
Acropora_022555,1.314311409460423,-12.798730216376672,Helicase with zinc finger,RNA processing and modification
Acropora_022562,2.202162004429969,-11.917090121589334,nuclear receptor transcription coactivator activity,"Replication, recombination and repair"
Acropora_022572,-3.1129443025739834,4.635408713492489,NA,NA
Acropora_022592,-1.8611021634368552,1.3338945060337026,Ubiquitin homologues,"Posttranslational modification, protein turnover, chaperones"
Acropora_022601,-1.7347953794303517,4.433373489159266,phosphomannomutase activity,Lipid transport and metabolism
Acropora_022625,1.3216250351541108,-4.341735638362697,single-stranded DNA 3'-5' exodeoxyribonuclease activity,"Replication, recombination and repair"
Acropora_022633,1.3981666838292013,-17.072404555935513,NA,NA
Acropora_022681,-1.8946380662641695,7.767386203567261,retrograde trans-synaptic signaling by lipid,
Acropora_022697,-1.4301841789179015,2.850424907661136,transferase activity,"Posttranslational modification, protein turnover, chaperones"
Acropora_022725,-4.1844115174626975,3.300627534270906,transducer of ERBB2,Signal transduction mechanisms
Acropora_022727,4.725400942624316,-3.007417631480971,Okazaki fragment processing involved in mitotic DNA replication,"Replication, recombination and repair"
Acropora_022756,-1.5194805248028502,3.932540257374381,NA,NA
Acropora_022768,1.8037614810998965,-5.760201832331934,guanylate cyclase activity,Signal transduction mechanisms
Acropora_022802,-4.032104674588706,5.520043101106684,cellular calcium ion homeostasis,Function Unknown
Acropora_022818,2.045623176085927,-3.0723565837984133,mitotic spindle assembly,Function Unknown
Acropora_022952,2.047289973051816,-5.799325749482999,intracellular chloride channel activity,"Intracellular trafficking, secretion, and vesicular transport"
Acropora_022962,1.4045439523827816,-4.674504708361367,(R)-3-amino-2-methylpropionate-pyruvate transaminase activity,Amino acid transport and metabolism
Acropora_022983,3.3983782797515087,-12.231291087838478,low voltage-gated calcium channel activity,
Acropora_022990,-2.3234005040439327,3.565648893229972,steroid hormone mediated signaling pathway,Transcription
Acropora_022992,1.7194160763373016,-5.5833529936100526,BPTI/Kunitz family of serine protease inhibitors.,"Posttranslational modification, protein turnover, chaperones"
Acropora_023060,-2.3869263927425335,2.4276107796914164,Spermatogenesis-associated protein 20,"Posttranslational modification, protein turnover, chaperones"
Acropora_023076,2.394428499839689,-3.7320498640108486,NA,NA
Acropora_023086,1.6379341884692675,-5.170134630536646,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,"Posttranslational modification, protein turnover, chaperones"
Acropora_023089,1.3234461865008615,-3.9847084625711533,NA,NA
Acropora_023157,1.7622470896659708,-1.735166233141234,NA,NA
Acropora_023231,1.3201164740831235,-3.7607725071953184,NA,NA
Acropora_023233,-1.9547790152183502,12.25613332905449,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor",Energy production and conversion
Acropora_023344,2.922080397047646,-1.743640690366031,Methyltransferase domain,"Secondary metabolites biosynthesis, transport and catabolism"
Acropora_023497,1.9179722967450876,-1.5041796792933337,Sodium-driven chloride bicarbonate exchanger,Inorganic ion transport and metabolism
Acropora_023517,-3.4510818382001163,9.536493422795594,NA,NA
Acropora_023532,7.6560789855907885,-12.515036023335679,TeTratriCopeptide repeat,"Posttranslational modification, protein turnover, chaperones"
Acropora_023546,1.9790190971209318,6.984342480471,Calcium ion binding,
Acropora_023563,-1.9999481029302282,1.323135122185157,NA,NA
Acropora_023576,-2.631001333832954,8.053974988996998,Myelin regulatory factor,Function Unknown
Acropora_023577,1.8565164034957802,-3.4569593968674606,microtubule plus-end binding,Cytoskeleton
